,code,decileMarch20,decileMarch24,scoreMarch20,scoreMarch24,score_change,score_change_code
26320,E01020149,7,6,33.2258837,29.49452119,-11.23028825,4
7381,E01006819,2,1,19.0786564,16.93616078,-11.22980348,4
26528,E01020061,7,7,33.4825301,29.72251773,-11.22977374,4
21887,E01009260,6,5,29.1688322,25.8934817,-11.22893945,4
15130,E01001180,4,3,24.3654489,21.62954325,-11.22862815,4
2441,E01010608,0,0,14.1817738,12.58939813,-11.22832513,4
28159,E01025651,8,7,35.4328842,31.45440302,-11.22821714,4
12894,E01020251,3,3,22.8555008,20.28934726,-11.22772835,4
10583,E01011615,3,2,21.3140431,18.92103245,-11.22738956,4
19323,E01011523,5,4,27.257027,24.19682832,-11.22719171,4
2822,E01010607,0,0,14.7266978,13.0740054,-11.2224235,4
18506,E01033627,5,4,26.66623,23.67372024,-11.22209537,4
25557,E01032274,7,6,32.4294947,28.79023396,-11.22207045,4
25042,E01004389,7,6,31.9421442,28.35777018,-11.22145713,4
26117,E01011412,7,6,32.9893275,29.28745111,-11.22143636,4
6129,E01013569,1,1,18.083643,16.05448459,-11.22096035,4
18471,E01024329,5,4,26.6461308,23.65690541,-11.21823432,4
3559,E01034015,1,0,15.6022724,13.85209637,-11.21744311,4
4474,E01027983,1,1,16.5753452,14.71622516,-11.2161769,4
19388,E01010849,5,4,27.307321,24.24492446,-11.21456235,4
26660,E01012979,7,7,33.6385415,29.86698638,-11.2120055,4
19586,E01029432,5,5,27.4514338,24.37373585,-11.21142876,4
22215,E01015685,6,5,29.3990365,26.10440864,-11.20658447,4
683,E01007854,0,0,10.1227415,8.988443104,-11.20544662,4
24013,E01028471,7,6,30.9603489,27.49142415,-11.20441102,4
24994,E01005346,7,6,31.8937484,28.32089422,-11.20236524,4
19361,E01016316,5,4,27.2895286,24.23251978,-11.20213129,4
22874,E01031169,6,5,29.9312061,26.57937673,-11.19844407,4
18968,E01003078,5,4,26.9819161,23.96057343,-11.19765793,4
640,E01011805,0,0,9.9240385,8.812845387,-11.19698511,4
28298,E01015439,8,7,35.6360316,31.64606619,-11.19643583,4
13981,E01015768,4,3,23.5833119,20.94323416,-11.19468611,4
5002,E01013159,1,1,17.0578547,15.14828347,-11.19467405,4
6601,E01013129,1,1,18.4718731,16.40401666,-11.1946224,4
10847,E01031561,3,2,21.4805619,19.07603541,-11.19396459,4
2394,E01022441,0,0,14.1192579,12.53878909,-11.19371022,4
22584,E01012445,6,5,29.6860825,26.36332381,-11.19298477,4
12545,E01017132,3,3,22.6208366,20.08914961,-11.19183627,4
10296,E01013294,3,2,21.1236952,18.75964195,-11.19147587,4
18553,E01026967,5,4,26.6930827,23.70590707,-11.19082297,4
12931,E01008027,3,3,22.8799589,20.31954772,-11.19062841,4
8291,E01010776,2,2,19.7380804,17.52928357,-11.19053515,4
8993,E01001312,2,2,20.2455967,17.9803873,-11.18865218,4
30530,E01026345,9,8,39.4762566,35.05965315,-11.18799964,4
31377,E01031932,9,8,41.4689063,36.82940226,-11.1879103,4
2920,E01008892,0,0,14.8353726,13.17577952,-11.18673002,4
1517,E01011783,0,0,12.5762505,11.16941982,-11.18640791,4
30573,E01006084,9,8,39.5885358,35.16001602,-11.18636921,4
30585,E01030793,9,8,39.6166798,35.18536264,-11.18548344,4
10538,E01012758,3,2,21.2741312,18.89468496,-11.18469291,4
12331,E01016054,3,3,22.4715962,19.95837438,-11.18399334,4
5136,E01029794,1,1,17.1830854,15.26134584,-11.18390277,4
31204,E01016668,9,8,41.0197205,36.43231081,-11.18342504,4
4632,E01006746,1,1,16.7283933,14.85780334,-11.18212565,4
5622,E01030248,1,1,17.6310125,15.65961074,-11.18144386,4
7366,E01001220,2,1,19.0691564,16.93730821,-11.17956216,4
13111,E01013163,3,3,23.0029004,20.43152517,-11.17848265,4
25273,E01035042,7,6,32.1681827,28.5724162,-11.17802188,4
18536,E01021898,5,4,26.6810472,23.69884883,-11.17721634,4
32169,E01035735,9,9,44.0909765,39.16321048,-11.17635945,4
12463,E01011795,3,3,22.5606041,20.03915968,-11.17631606,4
2970,E01010614,0,0,14.8899989,13.22605305,-11.17492257,4
6600,E01005570,1,1,18.4716493,16.40760844,-11.17410161,4
9537,E01013200,2,2,20.6072949,18.30489785,-11.17272822,4
15155,E01034117,4,3,24.3852392,21.66083559,-11.17234728,4
33360,E01026742,9,9,52.5164926,46.64958053,-11.17156112,4
14741,E01017130,4,3,24.1056689,21.41270692,-11.1714883,4
3565,E01029533,1,0,15.6068641,13.86354782,-11.17018938,4
24086,E01002136,7,6,31.0259334,27.56037488,-11.16987674,4
2917,E01010817,0,0,14.8310126,13.17444497,-11.16961919,4
20514,E01024883,6,5,28.1164605,24.9763284,-11.16830512,4
21265,E01001182,6,5,28.6935025,25.48906232,-11.16782513,4
21998,E01034051,6,5,29.2375822,25.97252561,-11.1673276,4
22384,E01005007,6,5,29.5344288,26.23626476,-11.16718412,4
3554,E01002633,1,0,15.5973371,13.85569489,-11.1662792,4
22272,E01011550,6,5,29.4435053,26.15591962,-11.16574146,4
25476,E01019648,7,6,32.3521761,28.74047045,-11.16371784,4
31164,E01022825,9,8,40.936154,36.36732426,-11.1608671,4
20020,E01015454,5,5,27.7539849,24.65640698,-11.16084026,4
16341,E01023149,4,4,25.1828305,22.37240816,-11.16007329,4
17201,E01015781,5,4,25.7643113,22.88912848,-11.15955629,4
22836,E01030835,6,5,29.8993825,26.56342277,-11.15728637,4
32888,E01022782,9,9,47.7104924,42.38737358,-11.15712405,4
15490,E01003644,4,3,24.6111472,21.86593855,-11.15433031,4
30318,E01021435,8,8,38.9440837,34.60014611,-11.154294,4
14984,E01006453,4,3,24.2700337,21.56303853,-11.15365228,4
8056,E01010055,2,2,19.5676695,17.3853924,-11.15246299,4
15522,E01005563,4,3,24.6282268,21.88180312,-11.15152827,4
16678,E01009926,4,4,25.4086755,22.57573644,-11.14949521,4
5029,E01030271,1,1,17.0819441,15.17750414,-11.14884786,4
15066,E01014160,4,3,24.3206694,21.60940913,-11.1479673,4
22779,E01030545,6,5,29.8563028,26.52829588,-11.14674829,4
8302,E01027147,2,2,19.7462225,17.54530782,-11.14600365,4
3762,E01029979,1,0,15.8328325,14.06821831,-11.14528427,4
13801,E01027148,4,3,23.466668,20.85137557,-11.14471141,4
31046,E01017405,9,8,40.6286273,36.10119818,-11.14344595,4
18351,E01011761,5,4,26.5570346,23.59813585,-11.14167599,4
4259,E01019805,1,1,16.3837986,14.55905751,-11.13747264,4
30652,E01032847,9,8,39.7289751,35.30490221,-11.13563308,4
23562,E01016771,6,6,30.5476696,27.14658126,-11.13370803,4
19960,E01034637,5,5,27.7162386,24.63064422,-11.13280349,4
31063,E01003749,9,8,40.6538773,36.12826021,-11.13206757,4
21363,E01011517,6,5,28.7635742,25.56190998,-11.13096793,4
5624,E01029209,1,1,17.633498,15.67087521,-11.13008199,4
27141,E01022685,8,7,34.1425939,30.34263737,-11.12966559,4
25665,E01017083,7,6,32.5302536,28.90980672,-11.12947633,4
11251,E01011820,3,2,21.7505705,19.33000929,-11.12872517,4
12880,E01010058,3,3,22.8465751,20.30406831,-11.1286124,4
2541,E01029929,0,0,14.329264,12.73477975,-11.12746792,4
27942,E01032699,8,7,35.133903,31.22445914,-11.12726889,4
29832,E01012570,8,8,38.021563,33.79167006,-11.12498438,4
29011,E01013401,8,7,36.621331,32.54728465,-11.1247905,4
21526,E01010936,6,5,28.8920734,25.67789174,-11.1247871,4
14575,E01007916,4,3,23.995084,21.32601958,-11.12338019,4
28399,E01021417,8,7,35.7626987,31.78515258,-11.12205249,4
1758,E01005895,0,0,13.0253822,11.57679949,-11.12122996,4
22495,E01009001,6,5,29.6224632,26.32823316,-11.12071611,4
28427,E01033501,8,7,35.7929471,31.81321553,-11.11875911,4
7816,E01033035,2,1,19.3980703,17.24127984,-11.11858255,4
21119,E01010931,6,5,28.5617949,25.38616269,-11.11846163,4
20684,E01021959,6,5,28.2402494,25.1004835,-11.11805302,4
13108,E01028304,3,3,23.0009349,20.44381765,-11.11744921,4
12711,E01011830,3,3,22.7329111,20.20579383,-11.11655808,4
14315,E01010600,4,3,23.8073022,21.16099964,-11.11550792,4
24644,E01030523,7,6,31.5672666,28.05896952,-11.11371828,4
6631,E01015998,1,1,18.4953766,16.43988813,-11.11352591,4
29516,E01021689,8,8,37.4765532,33.31186581,-11.11278127,4
2921,E01009886,0,0,14.8354507,13.18703823,-11.11130699,4
5238,E01020735,1,1,17.3047224,15.38207446,-11.11053904,4
30883,E01021693,9,8,40.2556505,35.78383535,-11.10854028,4
19943,E01029961,5,5,27.7041794,24.62679595,-11.10801156,4
3055,E01012790,0,0,14.9982042,13.33229895,-11.10736477,4
17888,E01003755,5,4,26.2332849,23.3204178,-11.10370704,4
4102,E01029775,1,1,16.2071833,14.40759365,-11.10365459,4
26573,E01032247,7,7,33.5393651,29.81540104,-11.10326344,4
19324,E01009925,5,4,27.2578528,24.23142088,-11.10297257,4
26698,E01003926,7,7,33.6657582,29.9280516,-11.1023984,4
26147,E01033288,7,6,33.0197529,29.35423482,-11.10098578,4
20056,E01009183,5,5,27.7848882,24.70085311,-11.09968508,4
16319,E01009921,4,4,25.1708422,22.37775121,-11.09653373,4
18508,E01005475,5,4,26.6672635,23.70843315,-11.0953655,4
9204,E01011346,2,2,20.3849736,18.12319016,-11.09534642,4
12204,E01029239,3,3,22.3871476,19.90331088,-11.09492268,4
3688,E01006776,1,0,15.7465596,13.99949129,-11.09492074,4
32560,E01013430,9,9,45.8487205,40.76194309,-11.09469873,4
13129,E01017133,3,3,23.0136942,20.46114542,-11.09143432,4
8914,E01033383,2,2,20.1929133,17.95327759,-11.09119658,4
21680,E01030822,6,5,29.0089956,25.79177536,-11.09042274,4
431,E01012780,0,0,8.9174775,7.9285097,-11.09021918,4
7836,E01035079,2,1,19.415907,17.26415337,-11.08242656,4
122,E01012779,0,0,5.5187456,4.907147336,-11.08219708,4
4999,E01030249,1,1,17.0523364,15.1625816,-11.08208726,4
6534,E01020191,1,1,18.4212486,16.37985922,-11.08171015,4
17593,E01003751,5,4,26.0311939,23.14656639,-11.08142607,4
8568,E01027220,2,2,19.9472686,17.73683589,-11.08138039,4
28114,E01034937,8,7,35.3836343,31.46265091,-11.08134727,4
3926,E01009872,1,1,16.0028648,14.22966658,-11.08050489,4
25268,E01010203,7,6,32.1630925,28.59932802,-11.08029174,4
10608,E01012022,3,2,21.3334303,18.96964521,-11.08019225,4
30821,E01027582,9,8,40.1232243,35.67802051,-11.07887978,4
5560,E01033171,1,1,17.5823911,15.6344655,-11.07884351,4
12062,E01017135,3,3,22.2986742,19.82832765,-11.07844586,4
6870,E01032267,2,1,18.6927184,16.62198763,-11.07774016,4
9173,E01033679,2,2,20.3671924,18.1110396,-11.07738736,4
2939,E01025493,0,0,14.8636776,13.21761662,-11.07438564,4
27245,E01003924,8,7,34.270146,30.47499256,-11.07422606,4
33678,E01016709,9,9,65.1958479,57.97644972,-11.07340177,4
6048,E01029172,1,1,18.0054829,16.01180202,-11.07263213,4
28193,E01005401,8,7,35.4965112,31.5663514,-11.07196079,4
18702,E01005069,5,4,26.8045482,23.8369379,-11.07129388,4
13743,E01010748,4,3,23.4319145,20.83782628,-11.07074805,4
18681,E01012862,5,4,26.7878745,23.82274266,-11.06893287,4
33749,E01028325,9,9,111.1300811,98.8302226,-11.06798301,4
10969,E01011121,3,2,21.5558082,19.17004166,-11.06785937,4
9629,E01035191,2,2,20.6763469,18.38820783,-11.06645714,4
16334,E01031610,4,4,25.1803652,22.39397154,-11.06573966,4
10795,E01005280,3,2,21.4526444,19.07932849,-11.06304595,4
22123,E01003051,6,5,29.3323544,26.08760822,-11.06200386,4
30878,E01008991,9,8,40.2482523,35.79830375,-11.05625288,4
8171,E01011794,2,2,19.6478474,17.47561484,-11.05582974,4
10461,E01008382,3,2,21.2264694,18.88008027,-11.05407161,4
27794,E01006803,8,7,34.9200459,31.0605516,-11.05237466,4
25430,E01034748,7,6,32.2973042,28.72832529,-11.05039258,4
30584,E01030482,9,8,39.6161692,35.23867973,-11.04975458,4
14644,E01032825,4,3,24.0377793,21.38174983,-11.04939619,4
12654,E01012868,3,3,22.699642,20.19198395,-11.047126,4
3064,E01026576,0,0,15.0102027,13.35228014,-11.04530428,4
31524,E01010694,9,8,41.8775903,37.25227938,-11.04483539,4
3480,E01011743,1,0,15.5184769,13.80457249,-11.0442824,4
13619,E01003786,4,3,23.3465521,20.76812202,-11.04415792,4
9050,E01015023,2,2,20.2865415,18.04616032,-11.04368223,4
12793,E01013673,3,3,22.7867727,20.27055725,-11.04243889,4
3606,E01026283,1,0,15.6528413,13.92442684,-11.04217714,4
24300,E01006125,7,6,31.2206288,27.7735948,-11.04088588,4
8348,E01034166,2,2,19.7851892,17.60090368,-11.04000321,4
28235,E01015590,8,7,35.5432472,31.61970135,-11.03879404,4
5536,E01030812,1,1,17.5589528,15.62087656,-11.03753886,4
31205,E01003013,9,8,41.0202463,36.49301556,-11.03657619,4
18971,E01009924,5,4,26.9826014,24.00464775,-11.03656984,4
23849,E01018278,7,6,30.8055855,27.40609717,-11.03529856,4
31696,E01025603,9,8,42.430545,37.74830804,-11.03506202,4
407,E01020772,0,0,8.7446346,7.779664039,-11.03500151,4
6550,E01026825,1,1,18.4302027,16.39643814,-11.03495493,4
11787,E01032924,3,2,22.116401,19.67623284,-11.03329676,4
13204,E01016452,3,3,23.0498994,20.50700703,-11.03211917,4
2750,E01014842,0,0,14.632068,13.01790159,-11.03170383,4
19375,E01031134,5,4,27.2989319,24.28767194,-11.03068782,4
23501,E01032315,6,6,30.4895699,27.12710514,-11.02824596,4
28556,E01016847,8,7,35.9630566,31.99716177,-11.02769122,4
25719,E01028472,7,6,32.5857409,28.992427,-11.02725855,4
33711,E01016705,9,9,70.024342,62.30355567,-11.02586059,4
30386,E01013403,9,8,39.113768,34.80196029,-11.02375948,4
9821,E01000606,2,2,20.802476,18.50971615,-11.02157189,4
28446,E01032289,8,7,35.8134966,31.86630577,-11.02151759,4
6634,E01007563,1,1,18.501034,16.46205074,-11.02091517,4
9374,E01034480,2,2,20.5086489,18.24850098,-11.02046229,4
7418,E01016388,2,1,19.1142036,17.00776129,-11.02029858,4
11415,E01010867,3,2,21.8582676,19.44944752,-11.02017836,4
3853,E01026878,1,1,15.9311054,14.17551328,-11.01990145,4
19918,E01013963,5,5,27.6895261,24.63846278,-11.01883545,4
23813,E01023984,7,6,30.7754964,27.38454325,-11.01835405,4
30982,E01030924,9,8,40.4824166,36.02202382,-11.01809911,4
27756,E01030914,8,7,34.8680854,31.02642969,-11.01768471,4
28535,E01027279,8,7,35.9327266,31.97387645,-11.01739422,4
6766,E01001218,2,1,18.6122761,16.56200384,-11.01569873,4
1943,E01009325,0,0,13.3628969,11.8908987,-11.01556202,4
28215,E01025477,8,7,35.5248067,31.61169332,-11.01515742,4
17342,E01004039,5,4,25.8508903,23.00349514,-11.01468897,4
23628,E01033803,7,6,30.6094633,27.23792716,-11.01468556,4
16802,E01019693,4,4,25.486649,22.67965093,-11.01360195,4
25802,E01000928,7,6,32.6671973,29.0699555,-11.01178581,4
31143,E01025544,9,8,40.8828674,36.38111054,-11.01135303,4
21542,E01000967,6,5,28.9038705,25.72125111,-11.01104915,4
5196,E01017009,1,1,17.2533896,15.35466671,-11.00492674,4
22043,E01003934,6,5,29.2706244,26.04951933,-11.00456562,4
10359,E01007162,3,2,21.1558196,18.82778699,-11.00421846,4
24048,E01019327,7,6,30.9988417,27.58794238,-11.00331217,4
26063,E01010576,7,6,32.9483993,29.32306413,-11.00306919,4
30802,E01011109,9,8,40.0828636,35.67271989,-11.00256647,4
25754,E01016363,7,6,32.6238498,29.0344548,-11.00236491,4
20669,E01004730,6,5,28.2301085,25.12436326,-11.00153492,4
6577,E01019864,1,1,18.4528529,16.4229868,-11.00028332,4
1967,E01009780,0,0,13.4075925,11.93282323,-10.99950848,4
13400,E01010750,3,3,23.1862429,20.63596055,-10.99911859,4
23259,E01032821,6,6,30.2568594,26.92909144,-10.99839187,4
25775,E01027627,7,6,32.6461267,29.0560134,-10.99705744,4
462,E01012905,0,0,9.0963404,8.096023336,-10.99691767,4
4170,E01005478,1,1,16.2945068,14.50293686,-10.99493201,4
6537,E01011129,1,1,18.4226348,16.39720353,-10.99425402,4
21381,E01032646,6,5,28.780967,25.61685777,-10.99375579,4
28964,E01018635,8,7,36.5664198,32.54728676,-10.99132226,4
11496,E01010777,3,2,21.918494,19.5095298,-10.99055526,4
5113,E01001264,1,1,17.1606377,15.2746027,-10.99047152,4
33728,E01016206,9,9,75.0488246,66.80068682,-10.99036237,4
3835,E01017568,1,1,15.9130219,14.16436683,-10.98883089,4
14206,E01009374,4,3,23.7339325,21.12595539,-10.98839018,4
25772,E01028294,7,6,32.6450238,29.05786719,-10.98837186,4
24748,E01009065,7,6,31.6606472,28.18182711,-10.9878363,4
31171,E01025558,9,8,40.9553227,36.45591942,-10.98612581,4
29505,E01026214,8,8,37.4519788,33.33767609,-10.9855416,4
29531,E01030504,8,8,37.4971417,33.37793342,-10.98539273,4
15980,E01016011,4,4,24.9573741,22.21582909,-10.98490971,4
15005,E01003073,4,3,24.2805765,21.61344791,-10.98461807,4
874,E01026624,0,0,10.8247659,9.635895607,-10.98287301,4
20332,E01005464,6,5,27.9770546,24.90454189,-10.9822594,4
29120,E01016652,8,7,36.8065532,32.76439493,-10.98217007,4
2430,E01005892,0,0,14.1623097,12.60699053,-10.98210111,4
7544,E01007603,2,1,19.1974292,17.08928682,-10.98137858,4
775,E01020761,0,0,10.4833862,9.332219229,-10.98086963,4
29582,E01032257,8,8,37.5848659,33.45871102,-10.97823495,4
9976,E01006711,2,2,20.906795,18.61188154,-10.97687838,4
11228,E01025591,3,2,21.7381588,19.35224939,-10.97567386,4
16948,E01009005,5,4,25.5708995,22.76460496,-10.97456326,4
5090,E01034610,1,1,17.1389794,15.25822141,-10.97357054,4
1793,E01007848,0,0,13.0821633,11.64663053,-10.97320632,4
5069,E01005130,1,1,17.1208209,15.24262113,-10.97026704,4
19161,E01017040,5,4,27.1365682,24.15978758,-10.96962813,4
23030,E01010910,6,5,30.0462877,26.7506262,-10.96861461,4
16393,E01034239,4,4,25.2179724,22.45216837,-10.96759082,4
2806,E01010583,0,0,14.7045603,13.09184925,-10.96742108,4
32080,E01014131,9,9,43.7394211,38.94246791,-10.96711633,4
21053,E01025666,6,5,28.5109534,25.38432914,-10.96639674,4
24278,E01011069,7,6,31.194857,27.77482932,-10.96343438,4
30866,E01017407,9,8,40.2212545,35.81255674,-10.96111451,4
5950,E01006540,1,1,17.9313816,15.9659937,-10.96060498,4
18501,E01013502,5,4,26.662073,23.74028143,-10.95860614,4
24435,E01028927,7,6,31.3603365,27.92415021,-10.95710911,4
16916,E01001179,5,4,25.5452541,22.74635982,-10.95661164,4
12277,E01007657,3,3,22.4408491,19.98219204,-10.95616771,4
21624,E01009000,6,5,28.9607985,25.78786974,-10.95594365,4
9190,E01014311,2,2,20.3775303,18.14499735,-10.95585636,4
27199,E01017078,8,7,34.2101726,30.46249636,-10.95485919,4
26989,E01011408,7,7,33.9796656,30.25729544,-10.95469922,4
24085,E01014363,7,6,31.0258115,27.62781184,-10.95217014,4
10907,E01022520,3,2,21.5134553,19.15737618,-10.95165369,4
12309,E01004770,3,3,22.4617498,20.0019755,-10.95094691,4
17839,E01028371,5,4,26.2012881,23.33209264,-10.95058934,4
11558,E01012634,3,2,21.9692607,19.5638324,-10.94906349,4
30548,E01003748,9,8,39.5178724,35.19110223,-10.94889452,4
7266,E01031416,2,1,18.9987049,16.91876676,-10.94778906,4
18038,E01013507,5,4,26.3378982,23.45545452,-10.9440915,4
4633,E01013203,1,1,16.7299271,14.89906363,-10.94364282,4
5568,E01007071,1,1,17.5899406,15.6651515,-10.94255598,4
15508,E01019861,4,3,24.6206391,21.92655011,-10.94240073,4
4186,E01005203,1,1,16.3118892,14.52728084,-10.94053752,4
16526,E01011242,4,4,25.3032192,22.53491375,-10.94052667,4
22680,E01014279,6,5,29.775986,26.51889291,-10.93865739,4
7124,E01023979,2,1,18.8939063,16.82720038,-10.93847871,4
18615,E01005251,5,4,26.7429578,23.81823402,-10.93642597,4
25335,E01022358,7,6,32.2134984,28.69056405,-10.93620541,4
28874,E01012383,8,7,36.4319852,32.44813606,-10.93503174,4
22588,E01007302,6,5,29.690822,26.44426389,-10.93455113,4
28104,E01029553,8,7,35.36261,31.49626252,-10.93343359,4
2531,E01019565,0,0,14.3187618,12.75328631,-10.93303673,4
40,E01029139,0,0,2.6543566,2.364192182,-10.93162908,4
31617,E01022472,9,8,42.1164185,37.51240886,-10.93162668,4
8309,E01019248,2,2,19.7495355,17.59062788,-10.93143494,4
23476,E01013251,6,6,30.4658019,27.13568121,-10.93068453,4
14954,E01031143,4,3,24.2473208,21.5970251,-10.93026203,4
14981,E01025568,4,3,24.2640736,21.61203274,-10.92990774,4
18621,E01011266,5,4,26.7458636,23.82269509,-10.92942278,4
3491,E01005891,1,0,15.5315067,13.83409151,-10.92885075,4
16050,E01015868,4,4,24.995211,22.26358334,-10.9286041,4
5876,E01013199,1,1,17.8736443,15.9203699,-10.92823807,4
5106,E01009507,1,1,17.1537749,15.27918842,-10.92812801,4
9403,E01020142,2,2,20.5249391,18.28196803,-10.92802789,4
24603,E01012975,7,6,31.5326277,28.08682009,-10.92775281,4
24675,E01007653,7,6,31.5862401,28.13486358,-10.92683556,4
11497,E01008034,3,2,21.9188681,19.52392595,-10.9263952,4
7162,E01008692,2,1,18.9251149,16.85730586,-10.92626943,4
15017,E01009251,4,3,24.2904781,21.63651318,-10.92594763,4
1866,E01002450,0,0,13.2189219,11.77472782,-10.92520323,4
12543,E01006882,3,3,22.6174074,20.14662064,-10.92427048,4
23065,E01027590,6,5,30.0735094,26.78860675,-10.92291093,4
24227,E01010895,7,6,31.1492655,27.74690696,-10.92275687,4
10395,E01014041,3,2,21.1796825,18.86676018,-10.92047682,4
11789,E01033801,3,3,22.117345,19.70229712,-10.9192486,4
31201,E01025602,9,8,41.0134167,36.53589294,-10.91721714,4
396,E01012781,0,0,8.7082169,7.757735905,-10.91476023,4
23240,E01011641,6,6,30.2432691,26.94238527,-10.91444124,4
25460,E01016766,7,6,32.3438888,28.81408611,-10.91335278,4
378,E01029028,0,0,8.5821356,7.645834796,-10.90988126,4
19189,E01022715,5,4,27.1636561,24.20029056,-10.90930298,4
29854,E01027002,8,8,38.0634543,33.91217099,-10.90621802,4
16974,E01031242,5,4,25.5846608,22.79462452,-10.90511344,4
2512,E01007903,0,0,14.2891858,12.73095075,-10.9049954,4
2704,E01011844,0,0,14.5612127,12.97348304,-10.90382852,4
6579,E01014444,1,1,18.4534522,16.44175129,-10.9014882,4
